AR000087270,0.0463392027598,110.701637759,0.118101259364,0.565561327873,0.0795313469369	
AR000087344,0.0546933315775,66.7986841102,0.176012173445,0.3702907439,0.0599889562107	
AR000087418,0.198416882891,-221.082575255,0.579666167837,0.000787752047348,0.0527110279146	
AR000087715,0.154604796346,-158.483521232,0.405463867148,0.0236391945978,0.0647248086689	
AR000087803,0.220999092558,-356.987291958,0.46478249371,0.0940349679714,0.121535130375	
AR000870470,0.0899246975009,-6.41143580242,0.277996638936,0.111404128651,0.0549286489036	
ASN00002012,0.108157525998,52.935989974,0.266184836753,0.0968698116342,0.0635365353527	
ASN00003002,0.0203885954798,226.857440016,0.05636247662,0.763295145789,0.0670667600421	
ASN00003057,1.80821917808,-3328.34109589,0.965461264776,0.167805551965,0.487979611082	
ASN00004083,0.306066536204,-345.374559687,0.607310472871,0.392689527129,0.283116139035	
ASN00005026,0.131507174232,2.12933375252,0.241857399652,0.233906294938,0.107695054614	
ASN00007185,-0.554342207289,1371.79202636,-0.241124451286,0.695992283315,1.2881576377	
ASN00007600,-0.332333031288,883.587367411,-0.53125346734,0.278087697527,0.264992945365	
ASN00009514,-0.0723243027327,313.744756691,-0.332691223159,0.584353707338,0.118361503047	
ASN00009569,0.222591260427,-277.919292875,0.415901417344,0.584098582656,0.34416150715	
ASN00009572,0.60300608828,-1007.50175038,0.587049096554,0.412950903446,0.587999107082	
ASN00009789,0.0755086511372,19.169266048,0.297988598465,0.0921200757027,0.0434433932388	
ASN00009965,-0.360062556112,888.966891598,-0.474595161986,0.341556298897,0.333893599467	
ASN00010592,-0.120047349124,406.557746812,-0.20927620375,0.420168296622,0.144831241696	
ASN00010622,0.225568643509,-292.348155068,0.338133175015,0.458212312091,0.280763675271	
ASN00010905,0.0608241634853,33.1257130025,0.0773246571517,0.869121672399,0.350728370034	
ASN00010916,0.123189823875,-87.9822896282,0.934448463316,0.231786418964,0.0469450169958	
ASN00012022,-0.0569224981189,311.254469835,-0.0772901267501,0.768113888249,0.189589039364	
ASN00012305,0.781643835616,-1360.05342466,0.325589940475,0.592891527285,1.31052080874	
ASN00013012,0.0815361478843,57.8145630707,0.22353816751,0.563150794369,0.134374945232	
ASN00014626,-0.131023749,526.252248976,-0.382463771225,0.349744329434,0.129223706522	
ASN00014703,-0.61243674024,1498.29967094,-0.950890400316,0.00355840906483,0.099678251315	
ASN00015135,0.0134971702326,231.222552133,0.0178811099701,0.926647019483,0.145243574576	
ASN00015652,0.704148727984,-1172.60477495,0.335078358165,0.516193343956,0.989980492423	
ASN00017005,-0.713447022645,1603.39200447,-0.916479460742,0.262036538766,0.311449560925	
ASN00017096,0.377131465958,-529.66555919,0.279704212898,0.591384932822,0.647252897125	
ASN00018116,-0.488160469667,1150.66810176,-0.649173357709,0.350826642291,0.404451416642	
ASN00021020,0.202030260861,-239.425968677,0.362020154832,0.378187704662,0.212374953192	
ASN00022018,0.417296776911,-670.328065144,0.779951053705,0.0673047538564,0.167421551476	
ASN00022029,0.282857076856,-401.18919125,0.322982713797,0.532372357771,0.414414304412	
ASN00022807,0.0539185640656,51.2837768863,0.223125770283,0.535494625297,0.0832826445842	
ASN00023000,0.00155805231859,165.42702065,0.00951250818957,0.938166121535,0.0200092099831	
ASN00024023,0.287946358813,-405.900653494,0.411351221312,0.127679086404,0.176959058588	
ASN00029039,0.0300090945262,201.335192974,0.111755697975,0.928705180286,0.266841954688	
ASN00029127,0.00951134035926,225.580741075,0.0141323706331,0.944223548882,0.1345901652	
ASN00030161,-2.3991180334,5065.50339651,-0.826761171201,0.0842716342988,0.942484944602	
ASN00031016,-0.300534246575,851.730383562,-0.186665058586,0.723254476221,0.790860224905	
ASN00033065,0.23217647509,-230.403956532,0.337879219813,0.37384396345,0.244447035014	
ASN00035070,0.209103471695,-209.256246598,0.773697739457,0.041246480856,0.0765753808706	
ASN00039085,0.17762365887,-129.3991562,0.563317884573,0.0564903963743,0.0823860389855	
ASN00039104,0.239650504125,-273.937392162,0.521562448405,0.031775947062,0.101224099595	
ASN00040223,-0.0523761922338,308.699373628,-0.238234085096,0.106834776982,0.0318299467968	
ASN00040308,-0.271666045029,708.325361963,-0.382056667238,0.397682340043,0.293873094251	
ASN00040913,-0.642148001695,1501.37361248,-0.472767545165,0.421296365955,0.691027011172	
ASN00041095,0.418357436615,-674.753065742,0.796370875258,0.00013063192676,0.0820359940537	
ASN00041103,0.287102423837,-396.501565259,0.57331220065,0.00423857541331,0.0895361869451	
ASN00041521,-0.206061425705,611.943562516,-0.274026343649,0.475520553218,0.273341138688	
ASN00043020,0.463060047379,-722.690483057,0.42592276743,0.474572730524,0.567909315171	
ASN00044010,0.231308926392,-251.42623898,0.470088114499,0.105018727228,0.13094541395	
ASN00044021,0.151824727878,-93.6666366158,0.369500740098,0.0114959764135,0.0575604640767	
ASN00045000,0.139371242732,-52.7808416281,0.0935169806509,0.906483019349,1.04920487656	
ASN00052026,0.13608455711,-67.8913843964,0.490958267528,0.00061641488864,0.036824721973	
ASN00053027,-0.000842128901866,193.637850887,-0.000313825715455,0.999467232945,1.20006569566	
ASN00053030,0.222637666867,-249.60677304,0.363228479783,0.115456924811,0.134604208125	
ASN00053115,0.330530566346,-467.200991617,0.304706468402,0.362248988486,0.344388944751	
ASN00055054,-0.0293603114978,229.436161985,-0.0510816333798,0.800242530644,0.114804398835	
ASN00056011,0.300376999589,-455.78756239,0.731781238982,4.82666967316e-05,0.0596437793181	
ASN00056242,0.321331103324,-487.42915649,0.316265859612,0.40702419083,0.364306460991	
ASN00058057,0.175692441324,-159.672298004,0.294489506905,0.306760624177,0.164586282376	
ASN00058208,0.0803326810176,35.1445694716,0.0380459324116,0.961954067588,1.49195074148	
ASN00061288,-0.469383561644,1106.18534247,-0.837475821186,0.0767060173555,0.176833595759	
