AQC00914912,-14.25,-170.6667,0
ASN00004009,-20.6833,119.6667,0
ASN00004077,-20.7167,120.85,0
ASN00006076,-26.3,114.25,0
ASN00006091,-25.9667,115.9833,0
ASN00007053,-24.3086,116.9111,0
ASN00007075,-26.85,118.7,0
ASN00007095,-28.2322,117.6556,0
ASN00008073,-29.815,116.585,0
ASN00008095,-28.5367,115.5142,136
ASN00008192,-30.15,116.3,0
ASN00008199,-28.4,114.8,0
ASN00008240,-28.8939,115.4539,0
ASN00009048,-32.1,116.0,0
ASN00009123,-31.3786,115.7861,0
ASN00009129,-31.8931,115.7617,0
ASN00009221,-31.4369,116.0636,0
ASN00009514,-33.3267,115.63,40
ASN00009590,-34.6339,116.1236,0
ASN00009634,-33.1925,115.7081,0
ASN00009746,-34.0281,115.1042,28
ASN00010053,-31.7233,118.4372,0
ASN00010108,-31.3261,118.2464,0
ASN00010158,-30.4072,118.2797,0
ASN00010291,-30.6756,117.6044,0
ASN00010300,-31.0222,118.4381,0
ASN00010610,-33.2,119.8,0
ASN00010665,-33.1886,118.0836,0
ASN00010855,-32.85,119.5333,0
ASN00012087,-33.1,121.6667,0
ASN00013015,-25.7964,122.9753,48
ASN00014212,-12.7708,130.7456,0
ASN00014275,-12.7164,131.8206,0
ASN00014281,-12.4035,131.9815,0
ASN00014819,-16.4322,129.6156,0
ASN00014960,-13.8242,131.8321,22
ASN00015618,-22.2747,137.9733,0
ASN00017028,-27.724,140.7633,0
ASN00017074,-29.7567,140.245,0
ASN00018000,-33.205,137.1867,0
ASN00018008,-32.92,136.2133,0
ASN00018045,-33.9534,135.2682,0
ASN00018112,-30.5183,132.6533,0
ASN00018133,-31.965,133.0133,0
ASN00018153,-32.6858,137.1208,0
ASN00018214,-32.9232,136.4778,0
ASN00019043,-32.9495,138.5174,0
ASN00019078,-32.5172,137.8425,0
ASN00019113,-31.448,138.4531,0
ASN00020003,-31.5,139.6667,0
ASN00021060,-33.2025,138.6024,0
ASN00021124,-33.1913,138.2111,0
ASN00023051,-34.55,138.55,0
ASN00023064,-34.8314,138.4884,0
ASN00023765,-34.9833,138.7167,0
ASN00023836,-34.6967,138.815,0
ASN00023844,-35.1667,138.9333,0
ASN00023845,-35.3889,138.8228,0
ASN00024019,-34.05,140.8333,0
ASN00024503,-34.3522,139.6117,0
ASN00025030,-34.5667,140.5333,0
ASN00025512,-35.3805,140.2519,0
ASN00025516,-36.0617,140.55,0
ASN00027037,-10.7167,142.4333,0
ASN00028027,-15.6119,143.4786,0
ASN00029021,-17.3667,141.5,0
ASN00029026,-20.0303,140.0378,0
ASN00030153,-19.0142,144.6475,0
ASN00033058,-21.6667,150.2167,60
ASN00033108,-21.15,148.5,0
ASN00033276,-21.4131,148.9222,0
ASN00033290,-20.2897,147.9019,0
ASN00034034,-20.43,146.9733,0
ASN00035047,-24.9833,146.1,0
ASN00035068,-25.6103,148.9444,0
ASN00035122,-25.1431,148.6192,0
ASN00035291,-25.2117,146.4817,0
ASN00036016,-23.2761,145.4008,0
ASN00037023,-21.4167,142.4,0
ASN00037052,-22.8792,141.8364,0
ASN00037088,-21.45,143.6333,0
ASN00039038,-23.8833,151.3833,0
ASN00039065,-24.3278,151.5692,0
ASN00039114,-24.1833,150.75,0
ASN00039118,-23.55,150.2,0
ASN00039154,-24.5,150.6167,0
ASN00039251,-24.7275,151.4308,0
ASN00039304,-23.4483,151.9178,17
ASN00040033,-28.1,152.6,0
ASN00040168,-26.7,152.95,0
ASN00040316,-28.3017,152.9117,0
ASN00040326,-27.4428,152.9744,0
ASN00040408,-27.6843,153.2809,0
ASN00040594,-26.6667,152.9667,0
ASN00040811,-26.0833,152.2167,0
ASN00040880,-26.7828,152.8803,0
ASN00041083,-28.0694,151.7797,0
ASN00041162,-28.2694,150.8106,0
ASN00041283,-27.2589,151.2908,0
ASN00041289,-28.2833,151.7167,0
ASN00041292,-27.1481,151.4614,0
ASN00041326,-27.7,151.7833,0
ASN00041509,-27.6783,150.3483,0
ASN00042023,-26.6581,150.1844,94
ASN00043009,-25.9281,147.8717,0
ASN00043073,-27.7553,148.4364,0
ASN00044162,-28.85,144.0667,0
ASN00044200,-25.8042,146.4244,0
ASN00046084,-30.0,141.6167,0
ASN00047058,-32.3902,142.4164,0
ASN00047080,-33.8333,142.2,0
ASN00048185,-29.4333,145.6667,0
ASN00049096,-34.2,144.1,0
ASN00050097,-33.7167,147.1667,0
ASN00051029,-31.4333,147.4333,0
ASN00051036,-31.6,146.6,0
ASN00056074,-29.7,151.7,0
ASN00056098,-29.5817,151.9483,0
ASN00059124,-29.9806,152.7222,0
ASN00059134,-30.4523,152.9008,0
ASN00060148,-32.1625,152.2614,0
ASN00061148,-31.7167,151.2333,0
ASN00061203,-32.5167,150.3667,0
ASN00061361,-32.4678,151.6833,0
ASN00063040,-33.7667,150.3833,0
ASN00063052,-33.5,150.1,0
ASN00063106,-33.6667,149.9,0
ASN00063154,-33.7181,149.7808,0
ASN00063178,-33.2,150.0167,0
ASN00063219,-33.55,148.8333,0
ASN00064019,-32.2833,149.0833,0
ASN00064036,-31.6167,149.7,0
ASN00065011,-32.9352,148.7545,0
ASN00066089,-33.7939,151.2692,0
ASN00066144,-33.9667,151.0667,0
ASN00068168,-34.6244,150.6939,0
ASN00069084,-37.25,149.5167,0
ASN00070002,-34.4315,149.9958,0
ASN00072067,-35.6,147.7,0
ASN00073014,-33.9029,148.1718,90
ASN00075078,-34.0667,146.1,0
ASN00076003,-35.3833,142.0667,0
ASN00076113,-35.2,141.6,0
ASN00077006,-35.9,142.85,0
ASN00077061,-35.5,143.5,0
ASN00077084,-35.35,143.55,0
ASN00079032,-36.8612,142.9332,0
ASN00080004,-35.9741,143.8525,0
ASN00080080,-36.35,144.7167,0
ASN00080110,-35.7357,143.9295,0
ASN00081008,-36.5421,144.7751,0
ASN00081086,-36.8639,144.3221,0
ASN00082070,-36.7,145.6,0
ASN00082103,-36.0243,147.5475,0
ASN00082139,-36.2136,147.5394,40
ASN00083078,-36.7667,146.7833,0
ASN00084106,-37.2239,148.8244,0
ASN00084111,-37.1014,148.4308,0
ASN00085016,-37.8667,147.0167,0
ASN00085040,-38.6911,146.1486,0
ASN00085236,-38.3181,146.5645,0
ASN00085239,-38.0,146.4,0
ASN00086006,-37.9279,145.0749,0
ASN00086184,-37.75,145.35,0
ASN00086271,-37.6715,145.8948,0
ASN00086288,-37.5833,145.3,0
ASN00087000,-37.8802,144.2623,0
ASN00087069,-38.3,144.0,0
ASN00088018,-37.4,143.9,0
ASN00088050,-37.1107,144.8356,0
ASN00089056,-37.7,142.3,0
ASN00089087,-37.9828,143.8542,0
ASN00089089,-37.8167,143.75,0
ASN00090018,-37.2667,141.4,0
ASN00090096,-38.7,143.75,0
ASN00091139,-40.85,145.1,0
ASN00091222,-41.5103,147.19,0
ASN00092070,-41.6,147.9333,0
ASN00092131,-41.2439,148.0569,0
ASN00093005,-41.95,147.4667,0
ASN00093023,-42.4031,147.3908,0
ASN00094094,-42.8167,147.23,0
ASN00095014,-42.6919,146.7161,0
ASN00095017,-42.7167,146.7,0
ASN00095063,-42.7567,146.6239,40
ASN00096035,-42.3,147.0,0
ASN00098024,-40.0486,144.0622,0
BL000085230,-17.58,-69.6,13
BOM00033038,52.25,29.833,199
BR000257002,-2.97,-57.59,0
BR000748003,-7.15,-48.47,0
BR000862000,-8.93,-62.05,0
BR000937013,-9.39,-37.99,0
BR001040027,-10.39,-40.11,0
BR001137027,-11.54,-37.57,0
BR001251001,-12.94,-51.83,0
BR001348001,-13.53,-48.23,0
BR001455003,-14.45,-55.68,0
BR001456010,-14.2,-56.4,0
BR001545002,-15.5,-45.39,0
BR001550002,-15.37,-50.7,0
BR001742012,-17.03,-42.35,0
BR001840009,-18.12,-40.89,0
BR001849002,-18.69,-49.95,0
BR001943001,-19.92,-43.18,0
BR002040018,-20.08,-40.61,0
BR002041010,-20.7,-41.02,0
BR002054005,-20.49,-54.81,0
BR002146023,-21.7,-46.25,0
BR002243016,-22.2,-43.03,0
BR002245085,-22.12,-45.92,0
BR002248111,-22.12,-48.2,0
BR002347060,-23.64,-47.57,0
BR002450009,-24.7,-50.48,0
BR002552001,-25.77,-52.93,0
BR002648001,-26.92,-48.84,0
BR002748016,-27.52,-48.77,0
BR002855007,-28.51,-55.23,0
BR003253003,-32.95,-53.12,0
BR00B4-0210,-20.6,-47.63,0
BR00B6-0490,-20.25,-49.55,0
BR00B7-0460,-20.68,-50.92,0
BR00C7-0620,-21.92,-50.73,0
BR00C7-0750,-21.62,-50.92,0
BR00D2-0830,-22.55,-45.05,0
BR00D4-0310,-22.18,-47.38,0
BR00D5-0320,-22.85,-48.28,0
BR00D5-0620,-22.57,-48.15,0
BR00E2-0950,-23.07,-45.5,0
BR00E3-0810,-23.4,-46.58,0
BR00E4-0180,-23.48,-47.68,0
BR00E6-0320,-23.95,-49.37,0
BR00F4-0010,-24.0,-47.95,0
BR027879690,-4.48,-41.17,0
BR037554530,-7.73,-42.25,0
BR037785360,-8.78,-40.83,0
BR037890990,-9.03,-40.02,0
BR037973420,-9.74,-41.88,0
BR038065570,-5.25,-36.72,0
BR038219240,-6.45,-39.38,0
BR038310060,-6.53,-39.48,0
BR038315430,-6.78,-39.3,0
BR038382460,-6.63,-35.78,0
BR038439190,-7.48,-38.42,0
BR038608130,-8.43,-39.95,0
BR039402250,-7.1,-34.867,1
BR047258390,-11.43,-42.32,0
BR047353940,-11.65,-42.03,0
BR047480870,-12.0,-40.57,0
BR047741970,-13.54,-42.49,0
BR056297880,-16.37,-45.07,0
BR057226110,-16.3,-43.95,0
CA001108890,49.18,-122.83,70
CA00110N6FF,49.36,-123.1,0
CA001152850,49.48,-115.07,194
CA00116146F,50.82,-119.37,38
CA001161470,50.82,-119.68,50
CA001163875,50.68,-120.25,36
CA002403053,66.13,-65.7,24
CA003010712,52.78,-116.35,0
CA003016960,51.7,-111.12,124
CA003024668,51.66,-112.68,18
CA003035233,50.42,-113.63,30
CA003053552,52.35,-116.78,8
CA00305B09K,51.67,-115.51,8
CA003066364,56.98,-111.45,24
CA004014105,50.33,-104.3,20
CA004014721,50.6,-104.97,30
CA004022363,51.17,-106.55,42
CA004024936,50.0,-109.47,100
CA004046200,52.97,-108.37,124
CA004050774,52.55,-107.23,4
CA004052956,52.07,-106.63,2
CA004083720,52.15,-103.55,28
CA00501BMMA,50.12,-100.18,0
CA0050220M0,49.42,-99.65,38
CA005022601,49.32,-96.95,0
CA005040128,49.9,-98.98,0
CA005041684,49.9,-98.7,41
CA005042240,50.38,-99.08,32
CA005060623,54.53,-98.03,82
CA005063350,57.0,-92.3,41
CA00506B0M7,54.0,-97.8,60
CA006045665,49.0,-88.25,14
CA006048266,48.41,-89.28,14
CA006065043,46.28,-80.85,47
CA006073420,47.8,-79.83,71
CA006126654,44.47,-81.37,22
CA006129670,42.93,-82.12,0
CA006149386,43.48,-80.52,0
CA006153475,44.1,-79.48,12
CA006155496,44.25,-76.85,16
CA006156470,43.3,-80.1,20
CA006158740,43.8,-79.55,46
CA006158888,44.12,-77.57,36
CA006161662,44.82,-77.18,22
CA007010478,47.17,-71.25,26
CA007022720,45.13,-72.23,60
CA007023312,45.38,-71.47,34
CA007027085,45.37,-73.58,18
CA007027200,46.07,-70.97,142
CA007027733,46.33,-71.05,77
CA007086460,47.72,-79.23,58
CA007090473,47.87,-77.33,22
CA008105580,46.33,-66.72,24
CA008201500,45.35,-61.5,24
CA1MB000002,49.8924,-97.0451,0
CH000054115,43.6,118.067,118
CH000054906,35.25,115.433,84
CH000056021,34.133,95.783,109
CH000057127,33.067,107.033,120
CH000058606,28.6,115.917,120
DAE00100417,54.9331,9.25,0
EC000000124,-0.92,-79.22,0
EN000026057,59.47,28.03,0
ET000063478,5.9,43.583,33
FR000007630,43.6231,1.3781,208
FRE00104936,44.3081,3.1767,0
GG000037284,42.7,42.1,0
GG000037492,41.85,42.32,0
GR000167230,37.7,26.9167,36
IN001140600,18.1,78.85,0
IN001180701,15.75,79.3,0
IN001180800,15.58,79.12,0
IN004091700,24.55,84.28,0
IN004102600,25.25,85.33,0
IN004110801,26.08,87.23,0
IN005051000,21.35,71.3,0
IN008010800,33.78,75.02,0
IN009020700,16.73,75.07,0
IN009082500,12.02,75.98,0
IN009162200,11.82,77.25,0
IN009171900,15.97,77.17,0
IN009181200,14.17,75.03,0
IN009182700,14.0,75.43,0
IN010012800,9.28,76.45,0
IN011080300,22.62,79.23,0
IN011301400,24.0,76.72,0
IN011400100,24.33,82.27,0
IN012190401,18.75,73.4,0
IN012250100,19.917,77.583,0
IN017031100,20.83,84.32,0
IN017110600,19.78,85.18,0
IN017110900,20.02,85.65,0
IN019020800,27.57,76.6,0
IN020031700,11.033,77.05,70
IN020120100,10.85,78.97,0
IN023391000,24.22,83.25,0
IN023551700,25.33,83.0,0
IN024110602,21.98,87.8,0
ITE00105250,38.1103,13.3514,12
IV000065528,9.5,-7.567,47
JA000047404,44.367,141.7,109
JA000047815,33.233,131.617,120
KG000036982,41.883,78.233,81
KZ000035042,52.2,61.2,0
KZ000035284,50.583,70.0,0
KZ000038449,41.4,68.8,0
LG000026551,56.1,27.55,0
MA000067095,-18.117,49.4,66
MI000067485,-11.883,33.617,0
MX000010072,25.52,-104.3,60
NH000091554,-15.517,167.217,63
NLE00101928,52.7781,5.1014,0
NLE00109016,51.735,3.8842,0
NOE00109768,61.0267,5.385,114
NOE00110173,60.1378,9.5967,0
NOE00111201,66.3894,13.1869,0
NOE00134518,61.1581,7.1414,18
PO000008282,37.1167,-7.65,108
RIE00111909,45.3331,19.85,122
RSM00020744,72.367,52.7,146
RSM00024725,62.53,111.23,0
RSM00026094,59.65,33.55,150
RSM00029202,58.35,76.38,0
RSM00029282,58.383,97.45,164
RSM00030576,54.433,119.9,9
RSM00030947,50.1,110.1,0
RSM00031561,50.533,137.033,42
RSM00031770,48.967,140.3,169
RSM00034748,46.7,41.733,4
RSM00036038,51.15,82.2,167
SF000912880,-32.3,22.17,0
SF000953950,-32.08,24.23,0
SF001638820,-30.7,21.0,0
SF001803940,-30.57,29.23,0
SF002702190,-29.15,30.63,0
SF002905600,-28.83,24.83,0
SF003988890,-27.32,26.0,0
SF004442770,-26.62,30.67,0
SF005114670,-25.78,27.27,0
SF005115240,-25.73,27.28,0
SF005464120,-25.37,26.25,0
SF005896280,-24.97,28.35,0
SPE00120242,41.6256,0.595,58
SPE00120278,40.4667,-3.5556,102
SWE00115891,58.2506,17.0106,26
TX000038806,38.467,64.367,52
UPM00033983,45.4,36.417,148
US10adam039,40.602,-98.4048,0
US10box_014,42.2981,-102.8596,0
US10ceda001,42.628,-97.27,0
US10chey027,41.1772,-103.2022,0
US10dawe006,42.6675,-103.2848,0
US10fill014,40.5357,-97.4347,0
US10fran003,40.288,-98.9208,0
US10fron010,40.6901,-100.0995,0
US10keit020,41.0171,-101.3722,0
US10nema010,40.4797,-95.9599,0
US10nuck005,40.1042,-98.0117,0
US10nuck014,40.0257,-98.1994,0
US10perk014,40.8726,-101.6597,0
US10shem004,41.3331,-99.054,0
US10thay004,40.1578,-97.595,0
US10thur002,42.2032,-96.8233,0
US10vall009,41.4239,-99.1593,0
US10whee002,41.9864,-98.5104,0
US1ALCT0016,34.7486,-87.6447,0
US1ALLD0018,34.8648,-87.2563,0
US1ARDR0009,33.6309,-91.82,0
US1ARLG0002,35.312,-93.4269,0
US1ARST0010,35.8209,-92.0378,0
US1AZMR0024,33.5454,-112.0815,0
US1AZPM0015,32.2691,-110.9517,0
US1AZPM0041,32.3225,-111.1774,0
US1AZPM0051,32.2144,-110.929,0
US1AZPM0075,32.224,-110.9942,0
US1AZPM0134,32.2402,-111.0689,0
US1CAED0001,38.6857,-120.8239,0
US1CAHM0026,40.4734,-123.7013,0
US1CAMD0013,39.2721,-123.2266,0
US1CANV0032,39.2609,-121.1354,0
US1CASM0002,37.4204,-122.3945,0
US1CASZ0001,36.9764,-122.0514,0
US1CATL0001,36.3583,-119.3189,0
US1CHARM103,34.625,-86.5367,0
US1COAD0118,39.7557,-104.154,0
US1COAU0004,37.0935,-106.9097,0
US1COBA0006,37.4169,-102.6194,0
US1COBO0122,40.0511,-105.2181,0
US1COCF0034,38.8115,-106.2662,0
US1CODL0001,38.8232,-107.706,0
US1CODN0006,39.7685,-104.8681,0
US1COGF0017,39.4906,-107.6612,0
US1COHF0014,37.6491,-104.9336,0
US1COJF0231,39.764,-105.113,0
US1COJF0242,39.5798,-105.1264,0
US1COLR0445,40.5553,-105.1003,0
US1COLR0458,40.3656,-105.1357,0
US1COLR0677,40.4927,-105.0881,0
US1COLR0896,40.5914,-105.105,0
US1COMR0078,40.211,-103.9243,0
US1COOR0015,38.2404,-107.7888,0
US1CORG0016,37.6792,-106.2917,0
