AJ000037734,40.8,46.0,0
AJ000037769,40.6,49.633,0
AJ000037813,40.3,45.9,0
AJ000037831,40.4,47.0,0
AJ000037850,40.4,49.8,0
AM000037682,40.783,43.833,18
AM000037689,40.6,44.0,0
AM000037708,40.7,44.9,0
AM000037773,40.5,43.9,0
AM000037798,40.1,44.7,0
AM000037897,39.533,46.017,0
AO000066447,-15.833,20.35,9
AQC00914005,-14.2667,-170.65,0
AQC00914060,-14.2667,-170.6833,0
AR000087534,-34.133,-63.367,124
ASN00001014,-15.9078,128.1289,0
ASN00001030,-14.5786,125.9133,0
ASN00002067,-15.9816,128.9991,0
ASN00003045,-19.1,121.5,0
ASN00003065,-18.55,124.7167,0
ASN00003075,-17.3117,123.6356,0
ASN00003088,-18.8375,126.5247,0
ASN00003104,-17.6406,123.1722,0
ASN00004010,-21.0333,117.1333,0
ASN00004038,-20.7483,118.8172,0
ASN00004053,-20.0,119.4,0
ASN00005012,-21.5906,117.0656,0
ASN00005022,-21.975,116.0653,0
ASN00005043,-21.9,115.2,0
ASN00005048,-22.5403,115.4981,0
ASN00005059,-22.6125,117.625,0
ASN00006013,-26.6972,114.3181,0
ASN00006022,-25.0544,115.21,80
ASN00006028,-26.4,114.4667,0
ASN00006041,-24.0633,115.205,0
ASN00006072,-23.0314,115.0414,82
ASN00006079,-25.0881,114.3853,0
ASN00006081,-26.4,114.05,0
ASN00006084,-23.4853,113.7811,0
ASN00006087,-24.8167,113.8333,22
ASN00006107,-24.8128,113.7925,0
ASN00007026,-26.45,118.2,0
ASN00007051,-24.95,118.7133,0
ASN00007062,-23.7942,120.2442,50
ASN00007102,-23.5,120.5,0
ASN00007112,-26.0667,118.6667,0
ASN00007116,-26.4,119.8,0
ASN00007133,-24.95,117.75,0
ASN00007154,-27.9369,118.1889,0
ASN00007155,-26.1317,118.6833,0
ASN00007167,-28.15,116.6167,0
ASN00007179,-24.4114,118.9408,0
ASN00007195,-26.0783,116.1533,0
ASN00008007,-28.8956,115.8106,0
ASN00008016,-30.445,117.0406,0
ASN00008025,-29.6889,115.8869,142
ASN00008040,-30.2167,116.7,0
ASN00008049,-28.8833,114.75,0
ASN00008055,-30.3,116.8,0
ASN00008058,-29.0,114.8,0
ASN00008060,-29.0364,115.5536,0
ASN00008112,-27.85,114.1333,0
ASN00008147,-28.325,114.9589,0
ASN00008154,-28.8697,114.8931,0
ASN00008170,-28.5,115.65,0
ASN00008201,-29.6,116.7,0
ASN00008210,-29.0,116.1,0
ASN00008215,-30.4853,116.2664,0
ASN00008219,-30.9,116.8,0
ASN00008227,-29.8667,115.15,0
ASN00008255,-30.3833,116.8833,0
ASN00008275,-30.3678,116.2653,0
ASN00008306,-28.0636,115.1903,0
ASN00009012,-31.8814,115.8531,0
ASN00009042,-30.86,115.7594,0
ASN00009070,-32.1517,115.8008,0
ASN00009073,-32.3733,116.0581,0
ASN00009104,-31.9,116.1,0
ASN00009105,-31.7317,115.7931,0
ASN00009157,-30.9667,115.8,0
ASN00009177,-31.1228,115.4469,0
ASN00009234,-31.0,116.2067,0
ASN00009240,-32.0056,116.1364,38
ASN00009249,-31.6992,115.8628,0
ASN00009507,-32.6836,116.5194,0
ASN00009567,-33.8,116.7,0
ASN00009568,-34.5167,116.6167,0
ASN00009585,-33.9797,115.7656,0
ASN00009591,-34.6361,117.3822,0
ASN00009668,-33.6739,116.6475,0
ASN00009695,-33.3978,115.7536,0
ASN00009734,-32.5,116.0,0
ASN00009735,-34.2,116.0,0
ASN00009766,-35.0597,117.8658,0
ASN00009793,-33.9667,123.2167,0
ASN00009794,-33.8039,120.6375,0
ASN00009795,-33.0,116.3,0
ASN00009837,-34.4889,118.6211,0
ASN00009891,-32.64,115.9461,0
ASN00009947,-34.1333,116.15,0
ASN00009951,-34.3175,116.5831,0
ASN00009965,-33.3567,115.6447,34
ASN00009990,-33.4775,115.7393,0
ASN00010080,-30.5006,117.4028,0
ASN00010091,-31.6322,117.0081,0
ASN00010103,-31.7578,118.5603,0
ASN00010233,-30.55,118.0,0
ASN00010236,-31.15,116.5,0
ASN00010244,-31.7603,116.4781,39
ASN00010264,-30.1547,117.8214,0
ASN00010298,-31.5594,118.5819,0
ASN00010507,-32.1167,118.0167,0
ASN00010508,-33.6361,117.9278,0
ASN00010518,-32.4006,118.6058,0
ASN00010563,-33.0589,117.2342,0
ASN00010616,-33.0833,118.3333,0
ASN00010644,-33.1256,118.1961,0
ASN00010652,-32.3,117.6,0
ASN00010684,-32.2,118.1,0
ASN00010701,-33.8922,117.4283,0
ASN00010720,-32.2,117.9,0
ASN00010738,-32.7,117.7,0
ASN00010790,-33.9,117.75,0
ASN00010853,-33.1167,118.2333,0
ASN00010863,-32.1,117.35,0
ASN00010876,-32.7353,116.8381,0
ASN00011013,-31.0119,125.3294,52
ASN00011023,-32.2653,125.4894,8
ASN00012013,-30.7503,121.7519,0
ASN00012028,-33.0372,121.6644,0
ASN00012053,-31.3122,119.1281,0
ASN00012081,-31.0297,118.5597,0
ASN00012105,-33.1833,121.65,0
ASN00012146,-33.25,121.8167,0
ASN00012174,-30.25,120.95,0
ASN00012184,-31.1,119.5,0
ASN00012209,-27.9833,122.9167,0
ASN00012230,-31.3667,121.8333,0
ASN00012262,-33.4539,120.7656,0
ASN00012273,-28.7083,121.6908,0
ASN00012280,-27.7036,121.6131,0
ASN00012284,-31.9197,119.2575,0
ASN00012290,-30.6,118.55,0
ASN00013004,-26.1,120.9,0
ASN00013016,-26.1,128.2,0
ASN00014047,-12.8001,131.4309,0
ASN00014074,-12.4167,130.8,0
ASN00014091,-13.525,132.5139,0
ASN00014092,-13.2373,131.1042,0
ASN00014106,-12.65,131.2833,0
ASN00014144,-12.3962,130.8785,0
ASN00014182,-12.4333,130.9,0
ASN00014188,-13.15,130.6333,0
ASN00014227,-12.3887,130.9248,0
ASN00014263,-12.5858,131.7609,0
ASN00014286,-12.0927,132.8864,0
ASN00014511,-13.9761,136.4616,0
ASN00014512,-12.1939,136.7637,20
ASN00014614,-15.2203,134.0822,0
ASN00014636,-16.5481,132.9036,0
ASN00014704,-16.4423,136.076,69
ASN00014716,-16.4475,135.2167,0
ASN00014723,-16.0757,136.3041,36
ASN00014800,-16.2566,131.7531,0
ASN00014815,-16.6346,129.3282,0
ASN00014817,-15.3482,130.2763,0
ASN00014833,-17.4466,130.8391,0
ASN00014853,-15.97,129.0407,0
ASN00014854,-17.8581,130.8841,0
ASN00014856,-18.3902,129.4299,0
ASN00015082,-18.3184,133.7951,0
ASN00015139,-19.933,134.3548,0
ASN00015522,-24.8767,129.0722,0
ASN00015523,-23.4062,132.2437,0
ASN00015566,-20.7164,134.2835,0
ASN00015581,-25.0667,134.35,0
ASN00015630,-23.7333,133.8667,0
ASN00015648,-23.6925,133.8978,0
ASN00015653,-22.9689,134.2415,0
ASN00016003,-30.1658,134.8928,0
ASN00016013,-26.2925,132.1283,42
ASN00016023,-31.0117,135.6317,0
ASN00016073,-26.7642,132.025,0
ASN00016075,-31.4382,137.1778,0
ASN00017007,-27.6286,135.5879,0
ASN00017021,-29.4025,136.8108,0
ASN00017023,-28.3325,135.8483,0
ASN00017034,-30.1828,138.7093,0
ASN00017035,-30.5439,138.8558,0
ASN00017048,-30.2402,139.13,0
ASN00017062,-26.09,140.4067,0
ASN00017106,-30.8718,140.971,0
ASN00018016,-33.5317,134.9017,0
ASN00018019,-34.3853,135.4697,0
ASN00018028,-30.525,131.1967,0
ASN00018053,-32.8537,135.1542,0
ASN00018096,-33.6824,136.6831,0
ASN00018106,-31.4492,130.8976,52
ASN00018115,-35.3365,136.1174,102
ASN00018131,-32.1658,134.0083,0
ASN00018132,-33.3617,137.3767,0
ASN00018151,-34.7333,135.5444,0
ASN00018171,-34.1361,135.3319,0
ASN00018197,-32.3885,134.6994,0
ASN00019006,-32.881,138.3519,0
ASN00019013,-32.5373,138.5626,0
ASN00019030,-32.4683,138.0159,0
ASN00019054,-32.4589,137.9733,0
ASN00019070,-31.5286,138.6093,12
ASN00019082,-31.9789,138.0492,0
ASN00019105,-33.0333,138.0833,0
ASN00019110,-31.964,139.2162,0
ASN00020006,-31.2196,139.7763,0
